channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
34,29,40.0,fit,1273,sim,clean,wiener,6.311160983865928e-05,6.271825153499137e-05,5.521947620537489e-07,0.76384,0.002079240281975302,50000,0.9937672592305361
71,9,2.0,fit,1265,sim,clean,wiener,9.657511710228581e-05,9.81566131746816e-05,6.816954466966772e-07,0.6304,0.0025668635963499273,50000,1.016375813147819
71,3,1.0,fit,1273,sim,clean,wiener,6.799598191576634e-05,6.845998848530688e-05,5.855344139286424e-07,0.74222,0.002204777776948071,50000,1.0068240292509543
34,23,20.0,fit,1283,sim,clean,wiener,6.796560506964526e-05,6.866182567689983e-05,5.728883483944691e-07,0.74146,0.0021571601415156776,50000,1.0102437196952951
71,1,0.6,fit,1273,sim,clean,wiener,0.00013958040488298,0.0001425129917797555,8.099699750091973e-07,0.46338,0.003049869928077522,50000,1.0210100185569322
71,11,3.0,fit,1265,sim,clean,wiener,8.455989516226337e-05,8.586047900263681e-05,6.382030168230947e-07,0.6767,0.002403096718486395,50000,1.0153806226684379
34,27,30.0,fit,1274,sim,clean,wiener,6.310364759082243e-05,6.287759668624895e-05,5.536874882908551e-07,0.76324,0.0020848610099058044,50000,0.996417783865059
71,13,4.0,fit,1234,sim,clean,wiener,7.307199405934809e-05,7.440887413225727e-05,5.986865052485872e-07,0.71982,0.0022543008074870407,50000,1.0182953823844383
34,25,26.0,fit,1283,sim,clean,wiener,6.564503326482636e-05,6.646817409458687e-05,5.669897473837079e-07,0.74972,0.0021349494838425413,50000,1.012539270510227
71,7,1.8,fit,1266,sim,clean,wiener,9.558337402007882e-05,9.7067754641088e-05,6.708660063455761e-07,0.6345,0.0025260863015318605,50000,1.0155296947427004
71,15,5.0,fit,1234,sim,clean,wiener,7.917255596235724e-05,8.040025181954304e-05,6.146144046033775e-07,0.69726,0.0023142758963896493,50000,1.0155065835915353
71,5,1.4,fit,1267,sim,clean,wiener,9.92573103012812e-05,0.00010047774087800064,6.849235452385309e-07,0.62166,0.0025790187144054564,50000,1.012295624100784
34,29,40.0,fit,1274,sim,clean,wiener,6.311160983865928e-05,6.304756484759041e-05,5.537965133452206e-07,0.7626,0.002085271534054817,50000,0.9989852106255473
71,3,1.0,fit,1274,sim,clean,wiener,6.799598191576634e-05,6.86830716970675e-05,5.858647624431174e-07,0.74138,0.0022060216749086974,50000,1.0101048585805017
71,9,2.0,fit,1266,sim,clean,wiener,9.657511710228581e-05,9.801320253854977e-05,6.734229355468194e-07,0.63094,0.0025357141911076524,50000,1.0148908484857526
71,17,6.0,fit,1234,sim,clean,wiener,6.974811175163279e-05,7.157784194491392e-05,5.85241165906307e-07,0.73048,0.0022036735775920655,50000,1.0262334011248453
