channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
91,15,5.0,fit,fit,clean,optimum,0.0001372262072233551,0.00014155160936716799,8.047142221613016e-07,0.467,0.003030079858007304,50000,1.0315202338630016
91,17,6.0,fit,fit,clean,optimum,0.00014009931233097128,0.0001446004132612301,8.08351443144726e-07,0.45552,0.0030437754902423045,50000,1.032127930218711
83,29,40.0,fit,fit,clean,optimum,5.88289098473466e-05,5.9117051116569605e-05,5.34561453107969e-07,0.7774,0.002012843624882397,50000,1.0048979535736884
83,25,26.0,fit,fit,clean,optimum,6.385985139420179e-05,6.363714190724354e-05,5.528477718922065e-07,0.76038,0.002081699132464208,50000,0.9965125273220027
83,21,10.0,fit,fit,clean,optimum,6.700354233474261e-05,6.689309449794048e-05,5.670680607534772e-07,0.74812,0.0021352443658737216,50000,0.9983516119752245
83,23,20.0,fit,fit,clean,optimum,6.434951776402887e-05,6.406737381563904e-05,5.547449226289923e-07,0.75876,0.002088842684891676,50000,0.9956154457998512
83,27,30.0,fit,fit,clean,optimum,6.268993125105736e-05,6.298913829212927e-05,5.486848546696363e-07,0.76282,0.002066024037779311,50000,1.0047728085691092
91,1,0.6,fit,fit,clean,optimum,0.00011693342926624444,0.000125351518989312,7.965662971378005e-07,0.528,0.0029993995707471195,50000,1.07199044598188
91,23,20.0,fit,fit,clean,optimum,0.00014935144431738563,0.0001611510629718528,8.312150383147761e-07,0.3932,0.0031298663250983526,50000,1.0790057217618323
91,21,10.0,fit,fit,clean,optimum,0.00014660112878525733,0.0001553137189307827,8.232928944213691e-07,0.41518,0.0031000361966097866,50000,1.0594305802262114
91,19,8.0,fit,fit,clean,optimum,0.00014279811860969783,0.00015029965817121025,8.236323180380987e-07,0.43406,0.0031013142660611033,50000,1.0525324817620039
91,27,30.0,fit,fit,clean,optimum,0.00015451354529766857,0.00017215650141871102,8.377339141953417e-07,0.35176,0.003154412572646333,50000,1.1141838800414132
91,25,26.0,fit,fit,clean,optimum,0.000154680799990798,0.0001693042232112,8.434745274954773e-07,0.3625,0.0031760283416414816,50000,1.0945393560239665
91,29,40.0,fit,fit,clean,optimum,0.0001516429412539852,0.00016854467799020542,8.293293950697936e-07,0.36536,0.0031227661031081617,50000,1.1114574578707999
