channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,11,3.0,fit,1747,sim,clean,wiener,6.406265522864255e-05,7.096170736005119e-05,5.926162051708163e-07,0.7328,0.002231443632242502,50000,1.1076922601285508
31,3,1.0,fit,1882,sim,clean,wiener,4.997187868686804e-05,5.494751965866239e-05,5.23751737344645e-07,0.7931,0.0019721406012459305,50000,1.0995688195549447
31,1,0.6,fit,1909,sim,clean,wiener,8.450434146686892e-05,9.731208387301631e-05,6.812717150269148e-07,0.63358,0.0025652680724205777,50000,1.1515631289922406
31,9,2.0,fit,1828,sim,clean,wiener,6.242440690669306e-05,7.094577284492545e-05,5.951772219512615e-07,0.73286,0.0022410869132343594,50000,1.1365069587440284
31,7,1.8,fit,1828,sim,clean,wiener,6.143588117413385e-05,6.883179383824127e-05,5.866734520507136e-07,0.74082,0.002209066723727116,50000,1.120384253025434
31,5,1.4,fit,1909,sim,clean,wiener,4.810016079564292e-05,5.178186265367809e-05,5.114022217459705e-07,0.80502,0.0019256395982299927,50000,1.0765424022941867
31,11,3.0,fit,1774,sim,clean,wiener,6.406265522864255e-05,7.251266683229182e-05,5.992650586775637e-07,0.72696,0.002256479298985817,50000,1.131902300544534
31,3,1.0,fit,1909,sim,clean,wiener,4.997187868686804e-05,5.415610540741632e-05,5.21522949422311e-07,0.79608,0.0019637482984814834,50000,1.0837316272771598
31,1,0.6,fit,1936,sim,clean,wiener,8.450434146686892e-05,9.735457591335168e-05,6.802591785620954e-07,0.63342,0.002561455456384903,50000,1.1520659675399147
31,9,2.0,fit,1855,sim,clean,wiener,6.242440690669306e-05,7.138131625836288e-05,5.954807141048804e-07,0.73122,0.002242229685955928,50000,1.1434840921285465
31,7,1.8,fit,1855,sim,clean,wiener,6.143588117413385e-05,6.984097979620608e-05,5.933699971230361e-07,0.73702,0.002234281968820442,50000,1.1368109069396892
31,5,1.4,fit,1936,sim,clean,wiener,4.810016079564292e-05,5.239799723854081e-05,5.148765649675072e-07,0.8027,0.0019387219287337434,50000,1.0893518103017903
